SITE_ID,variable,week,slope,intercept,n_obs,seasonal_mean
DEN417,NH4,39,-0.000312,0.685,26,0.0568
DEN417,NH4,40,-0.001177,2.4267,26,0.0578
DEN417,NH4,41,-0.000575,1.2227,26,0.0654
DEN417,NH4,42,-0.001763,3.6128,26,0.0645
DEN417,NH4,43,-0.000377,0.8229,26,0.064
DEN417,NH4,44,-1.9e-05,0.1084,26,0.0692
DEN417,NH4,45,-0.000824,1.7199,26,0.0617
DEN417,NH4,46,-0.00138,2.846,26,0.069
DEN417,NH4,47,-0.000659,1.3858,26,0.0592
DEN417,NH4,48,-0.001134,2.3488,26,0.0665
DEN417,NH4,49,-0.000675,1.4191,26,0.0602
DEN417,NH4,50,-0.000485,1.0445,26,0.0674
DEN417,NH4,51,-0.000831,1.7285,25,0.0567
DEN417,NH4,52,-0.000513,1.0817,25,0.0501
DEN417,NH4,53,-0.00339,6.877,4,0.0537
DEN417,NO3,1,-0.002903,5.9264,25,0.0834
DEN417,NO3,2,-0.002393,4.8999,26,0.0835
DEN417,NO3,3,0.001078,-2.1092,27,0.0594
DEN417,NO3,4,-0.000593,1.2804,26,0.0861
DEN417,NO3,5,0.000854,-1.6457,26,0.0724
DEN417,NO3,6,-0.000455,0.9731,26,0.0566
DEN417,NO3,7,-0.000493,1.0565,26,0.065
DEN417,NO3,8,-0.000167,0.4127,26,0.0769
DEN417,NO3,9,-0.000596,1.2944,26,0.0951
DEN417,NO3,10,0.00074,-1.3997,26,0.0893
DEN417,NO3,11,0.000742,-1.3898,26,0.104
DEN417,NO3,12,-0.00215,4.4287,26,0.1023
DEN417,NO3,13,-0.001133,2.3866,26,0.1058
DEN417,NO3,14,-0.000548,1.1994,25,0.0966
DEN417,NO3,15,0.00068,-1.2769,26,0.091
DEN417,NO3,16,-0.001879,3.8511,25,0.0697
DEN417,NO3,17,-0.001892,3.871,26,0.0634
DEN417,NO3,18,-0.000819,1.7031,26,0.0538
DEN417,NO3,19,-0.000712,1.4838,25,0.0506
DEN417,NO3,20,-0.000291,0.6373,26,0.0524
DEN417,NO3,21,-0.00109,2.249,26,0.0548
DEN417,NO3,22,-0.000894,1.837,25,0.0373
DEN417,NO3,23,-0.000627,1.3055,26,0.0443
DEN417,NO3,24,-0.000274,0.5897,25,0.0376
DEN417,NO3,25,0.002857,-5.677,26,0.073
DEN417,NO3,26,0.0004,-0.7415,25,0.0633
DEN417,NO3,27,-0.003428,6.9645,25,0.0647
DEN417,NO3,28,-0.000675,1.3936,26,0.0361
DEN417,NO3,29,-0.000257,0.5511,26,0.0344
DEN417,NO3,30,-0.001195,2.4432,26,0.0392
DEN417,NO3,31,-0.001431,2.9202,26,0.0394
DEN417,NO3,32,-0.001957,3.9827,26,0.045
DEN417,NO3,33,-0.007376,14.9296,26,0.0843
DEN417,NO3,34,-0.002589,5.2604,26,0.0491
DEN417,NO3,35,-0.010274,20.7767,26,0.1008
DEN417,NO3,36,-6.1e-05,0.1593,26,0.0361
DEN417,NO3,37,-0.001949,3.9675,26,0.045
DEN417,NO3,38,-0.000366,0.7704,26,0.0341
DEN417,NO3,39,-0.000293,0.6237,26,0.0348
DEN417,NO3,40,-0.000176,0.3886,26,0.0336
DEN417,NO3,41,-0.000223,0.4808,26,0.0329
DEN417,NO3,42,-0.00038,0.7996,26,0.0345
DEN417,NO3,43,-0.000818,1.6846,26,0.0374
DEN417,NO3,44,-0.000852,1.7577,26,0.0424
DEN417,NO3,45,-0.001031,2.1242,26,0.0498
DEN417,NO3,46,-0.001129,2.336,26,0.0641
DEN417,NO3,47,5.8e-05,-0.0648,26,0.0529
DEN417,NO3,48,-0.000969,2.0025,26,0.0518
DEN417,NO3,49,-0.000194,0.4449,26,0.0548
DEN417,NO3,50,0.000278,-0.4949,26,0.0644
DEN417,NO3,51,0.000664,-1.2575,25,0.0779
DEN417,NO3,52,0.000286,-0.506,25,0.0703
DEN417,NO3,53,-0.002288,4.6505,4,0.0465
DEN417,SO2,1,-0.056275,113.9835,22,0.7282
DEN417,SO2,2,-0.025632,52.3031,23,0.7168
DEN417,SO2,3,-0.008046,16.7778,24,0.5847
DEN417,SO2,4,-0.020154,41.2549,23,0.6932
DEN417,SO2,5,-0.022206,45.3557,24,0.665
DEN417,SO2,6,-0.013515,27.6961,24,0.497
DEN417,SO2,7,-0.025686,52.2758,24,0.5824
DEN417,SO2,8,-0.016964,34.6387,24,0.4972
DEN417,SO2,9,-0.013397,27.5159,24,0.553
DEN417,SO2,10,-0.026671,54.2235,24,0.5472
DEN417,SO2,11,-0.01819,37.1884,24,0.5794
DEN417,SO2,12,-0.02503,50.8228,24,0.4497
DEN417,SO2,13,-0.023336,47.3848,24,0.4208
DEN417,SO2,14,-0.013482,27.4825,23,0.3503
DEN417,SO2,15,-0.007941,16.2966,24,0.3153
DEN417,SO2,16,-0.006646,13.6282,23,0.2532
DEN417,SO2,17,-0.010981,22.3553,24,0.2558
DEN417,SO2,18,-0.010887,22.1389,24,0.2276
DEN417,SO2,19,-0.004492,9.25,23,0.2087
DEN417,SO2,20,-0.003945,8.161,24,0.2219
DEN417,SO2,21,-0.006631,13.5335,24,0.1886
DEN417,SO2,22,-0.006358,13.002,23,0.2072
DEN417,SO2,23,-0.006169,12.6009,24,0.1862
DEN417,SO2,24,-0.005568,11.4005,23,0.1956
DEN417,SO2,25,-0.007043,14.3546,24,0.1793
DEN417,SO2,26,-0.0074,15.0789,23,0.1852
DEN417,SO2,27,-0.005711,11.7044,23,0.21
DEN417,SO2,28,-0.004673,9.5833,24,0.1786
DEN417,SO2,29,-0.004692,9.6083,24,0.166
DEN417,SO2,30,-0.002187,4.5667,24,0.1645
DEN417,SO2,31,-0.004466,9.1412,23,0.1524
DEN417,SO2,32,-0.006959,14.1764,23,0.1701
DEN417,SO2,33,-0.006215,12.6759,23,0.1671
DEN417,SO2,34,-0.005838,11.905,23,0.1559
DEN417,SO2,35,-0.006965,14.1768,23,0.1586
DEN417,SO2,36,-0.002686,5.5594,23,0.1542
DEN417,SO2,37,-0.004931,10.0867,23,0.1632
DEN417,SO2,38,-0.004453,9.15,23,0.189
DEN417,SO2,39,-0.004667,9.6115,23,0.2189
DEN417,SO2,40,-0.006944,14.1862,23,0.2117
DEN417,SO2,41,-0.009994,20.3823,23,0.2688
DEN417,SO2,42,-0.01743,35.3947,23,0.3164
DEN417,SO2,43,-0.012848,26.1638,23,0.3071
DEN417,SO2,44,-0.013817,28.2465,23,0.4388
DEN417,SO2,45,-0.009943,20.401,23,0.391
DEN417,SO2,46,-0.014318,29.412,23,0.596
DEN417,SO2,47,-0.005609,11.7409,23,0.4532
DEN417,SO2,48,-0.009246,19.0855,23,0.4775
DEN417,SO2,49,-0.017348,35.3899,23,0.4767
DEN417,SO2,50,-0.019252,39.4297,23,0.6843
DEN417,SO2,51,-0.02758,56.2933,22,0.7865
DEN417,SO2,52,-0.050288,101.8049,22,0.5992
DEN417,SO2,53,-0.004562,9.4773,4,0.2968
DEN417,SO4,1,-0.011294,22.979,25,0.2492
DEN417,SO4,2,-0.009155,18.675,26,0.251
DEN417,SO4,3,-0.001905,4.0311,27,0.1964
DEN417,SO4,4,-0.001524,3.3438,26,0.2776
DEN417,SO4,5,0.003644,-7.0615,26,0.2718
DEN417,SO4,6,-0.002961,6.2132,26,0.2547
DEN417,SO4,7,-0.007137,14.6439,26,0.2795
DEN417,SO4,8,-0.008119,16.6808,26,0.341
DEN417,SO4,9,-0.012412,25.431,26,0.4514
DEN417,SO4,10,-0.011191,22.9947,26,0.4728
DEN417,SO4,11,-0.014675,30.0885,26,0.5547
DEN417,SO4,12,-0.020946,42.6618,26,0.5064
DEN417,SO4,13,-0.019454,39.7211,26,0.5691
DEN417,SO4,14,-0.012266,25.2353,25,0.5486
DEN417,SO4,15,-0.010816,22.3489,26,0.5818
DEN417,SO4,16,-0.010706,22.059,25,0.5122
DEN417,SO4,17,-0.016103,32.9105,26,0.5027
DEN417,SO4,18,-0.014061,28.8671,26,0.5684
DEN417,SO4,19,-0.020561,41.8727,25,0.4934
DEN417,SO4,20,-0.016142,32.9495,26,0.4625
DEN417,SO4,21,-0.015053,30.7314,26,0.4359
DEN417,SO4,22,-0.009874,20.1892,25,0.3172
DEN417,SO4,23,-0.00753,15.4779,26,0.3229
DEN417,SO4,24,-0.006505,13.4415,25,0.3497
DEN417,SO4,25,-0.00495,10.31,26,0.3484
DEN417,SO4,26,-0.008709,17.8984,25,0.3709
DEN417,SO4,27,-0.008974,18.4692,25,0.4079
DEN417,SO4,28,-0.003709,7.8236,26,0.3597
DEN417,SO4,29,-0.001746,3.8008,26,0.287
DEN417,SO4,30,0.00192,-3.5908,26,0.2732
DEN417,SO4,31,-0.001991,4.2591,26,0.2512
DEN417,SO4,32,-0.008776,17.928,26,0.2651
DEN417,SO4,33,-0.005294,10.9331,26,0.2779
DEN417,SO4,34,-0.003666,7.6065,26,0.2278
DEN417,SO4,35,-0.006562,13.4273,26,0.2216
DEN417,SO4,36,-0.000521,1.2526,26,0.2041
DEN417,SO4,37,-0.001885,3.9772,26,0.1833
DEN417,SO4,38,-0.002289,4.7545,26,0.148
DEN417,SO4,39,0.000734,-1.2976,26,0.1797
DEN417,SO4,40,-0.003814,7.8612,26,0.1854
DEN417,SO4,41,-0.001856,3.9363,26,0.2002
DEN417,SO4,42,-0.00594,12.155,26,0.2008
DEN417,SO4,43,-0.001506,3.2226,26,0.1925
DEN417,SO4,44,-0.000592,1.4041,26,0.2124
DEN417,SO4,45,-0.00288,6.0035,26,0.2073
DEN417,SO4,46,-0.003479,7.239,26,0.2374
DEN417,SO4,47,-0.000629,1.4716,26,0.2056
DEN417,SO4,48,-0.004329,8.9459,26,0.2338
DEN417,SO4,49,-0.000927,2.0861,26,0.2208
DEN417,SO4,50,-0.002861,6.0126,26,0.2557
DEN417,SO4,51,-0.00471,9.7127,25,0.233
DEN417,SO4,52,-0.00475,9.7699,25,0.2106
DEN417,SO4,53,-0.013301,26.9249,4,0.1553
DEN417,Sodium,1,-0.002256,4.6117,25,0.0714
DEN417,Sodium,2,-0.002286,4.6635,26,0.0635
DEN417,Sodium,3,0.00091,-1.7837,27,0.047
DEN417,Sodium,4,-0.000744,1.5711,26,0.0732
DEN417,Sodium,5,0.002776,-5.521,26,0.0653
DEN417,Sodium,6,-0.002616,5.3281,26,0.0625
DEN417,Sodium,7,-0.000944,1.9583,26,0.0593
DEN417,Sodium,8,0.000231,-0.3749,26,0.0909
DEN417,Sodium,9,0.000206,-0.3306,26,0.0843
DEN417,Sodium,10,0.001192,-2.3228,26,0.0757
DEN417,Sodium,11,0.000753,-1.4371,26,0.078
DEN417,Sodium,12,-0.000434,0.9444,26,0.0719
DEN417,Sodium,13,-4e-06,0.0771,26,0.0682
DEN417,Sodium,14,-0.000191,0.4499,25,0.0656
DEN417,Sodium,15,0.000399,-0.7545,26,0.0478
DEN417,Sodium,16,-0.00063,1.2972,25,0.0303
DEN417,Sodium,17,-0.000757,1.5572,26,0.0332
DEN417,Sodium,18,-0.000884,1.8052,26,0.0259
DEN417,Sodium,19,-0.000377,0.7791,25,0.0205
DEN417,Sodium,20,0.000218,-0.4138,26,0.0245
DEN417,Sodium,21,-0.000246,0.5178,26,0.0224
DEN417,Sodium,22,-3.9e-05,0.0929,25,0.0136
DEN417,Sodium,23,8.4e-05,-0.1532,26,0.0153
DEN417,Sodium,24,0.000311,-0.6068,25,0.0187
DEN417,Sodium,25,9.9e-05,-0.179,26,0.0199
DEN417,Sodium,26,-9.9e-05,0.2167,25,0.018
DEN417,Sodium,27,-0.00051,1.0446,25,0.0188
DEN417,Sodium,28,-9.3e-05,0.2003,26,0.0139
DEN417,Sodium,29,0.000329,-0.65,26,0.0119
DEN417,Sodium,30,0.000275,-0.543,26,0.0102
DEN417,Sodium,31,9.9e-05,-0.1877,26,0.0125
DEN417,Sodium,32,-7.8e-05,0.1671,26,0.0109
DEN417,Sodium,33,-1.8e-05,0.0493,26,0.0122
DEN417,Sodium,34,-0.000191,0.3958,26,0.0105
DEN417,Sodium,35,-0.000294,0.6057,26,0.0146
DEN417,Sodium,36,0.00049,-0.9696,26,0.0157
DEN417,Sodium,37,0.000813,-1.6173,26,0.0195
DEN417,Sodium,38,0.000242,-0.4772,26,0.0107
DEN417,Sodium,39,-9.6e-05,0.2068,26,0.0141
DEN417,Sodium,40,0.000406,-0.8024,26,0.0144
DEN417,Sodium,41,-0.000289,0.604,26,0.0219
DEN417,Sodium,42,0.000652,-1.289,26,0.0238
DEN417,Sodium,43,-0.000511,1.0505,26,0.0219
DEN417,Sodium,44,-0.000657,1.3483,26,0.0252
DEN417,Sodium,45,-0.00122,2.5018,26,0.0468
DEN417,Sodium,46,-0.001821,3.7272,26,0.0633
DEN417,Sodium,47,5.4e-05,-0.0544,26,0.055
DEN417,Sodium,48,-0.002018,4.1165,26,0.0557
DEN417,Sodium,49,0.00204,-4.0412,26,0.0644
DEN417,Sodium,50,0.002429,-4.8234,26,0.0651
DEN417,Sodium,51,0.001273,-2.4925,25,0.0685
DEN417,Sodium,52,0.001435,-2.821,25,0.0661
DEN417,Sodium,53,-0.000425,0.8897,4,0.035
DEN417,TNO3,1,-0.004972,10.1506,25,0.1438
DEN417,TNO3,2,-0.003312,6.81,26,0.1443
DEN417,TNO3,3,0.00085,-1.5958,27,0.1145
DEN417,TNO3,4,-0.000599,1.346,26,0.1403
DEN417,TNO3,5,0.001024,-1.9297,26,0.1303
DEN417,TNO3,6,-0.000258,0.6267,26,0.1065
DEN417,TNO3,7,-0.001058,2.2526,26,0.1238
DEN417,TNO3,8,-0.001029,2.2023,26,0.1319
DEN417,TNO3,9,-0.001679,3.537,26,0.158
DEN417,TNO3,10,9.2e-05,-0.0374,26,0.1477
DEN417,TNO3,11,0.000557,-0.9508,26,0.1701
DEN417,TNO3,12,-0.003453,7.1171,26,0.1671
DEN417,TNO3,13,-0.002269,4.7338,26,0.1672
DEN417,TNO3,14,-0.00215,4.4798,25,0.1534
DEN417,TNO3,15,0.000761,-1.3771,26,0.1552
DEN417,TNO3,16,-0.002641,5.4572,25,0.1429
DEN417,TNO3,17,-0.00403,8.2457,26,0.1356
DEN417,TNO3,18,-0.002064,4.2818,26,0.1288
DEN417,TNO3,19,-0.002258,4.6714,25,0.1266
DEN417,TNO3,20,-0.00285,5.8738,26,0.1382
DEN417,TNO3,21,-0.003745,7.6851,26,0.1489
DEN417,TNO3,22,-0.003645,7.4486,25,0.1135
DEN417,TNO3,23,-0.001363,2.8728,26,0.1289
DEN417,TNO3,24,-0.001021,2.1933,25,0.139
DEN417,TNO3,25,0.002868,-5.5553,26,0.2174
DEN417,TNO3,26,0.001096,-1.9905,25,0.2149
DEN417,TNO3,27,-0.004936,10.1559,25,0.222
DEN417,TNO3,28,-0.000786,1.7384,26,0.1559
DEN417,TNO3,29,-0.002422,5.015,26,0.1409
DEN417,TNO3,30,-0.001472,3.0801,26,0.1173
DEN417,TNO3,31,-0.001552,3.2391,26,0.1154
DEN417,TNO3,32,-0.008176,16.6058,26,0.1518
DEN417,TNO3,33,-0.012251,24.8218,26,0.1669
DEN417,TNO3,34,-0.005626,11.4304,26,0.1086
DEN417,TNO3,35,-0.011729,23.7579,26,0.1537
DEN417,TNO3,36,-0.000586,1.258,26,0.078
DEN417,TNO3,37,-0.002502,5.1209,26,0.0857
DEN417,TNO3,38,-0.00107,2.2248,26,0.0719
DEN417,TNO3,39,-0.000756,1.5935,26,0.0716
DEN417,TNO3,40,-0.000511,1.098,26,0.0694
DEN417,TNO3,41,-0.000716,1.5104,26,0.0703
DEN417,TNO3,42,-0.001618,3.3343,26,0.0785
DEN417,TNO3,43,-0.001108,2.3088,26,0.0781
DEN417,TNO3,44,-0.000749,1.5987,26,0.0912
DEN417,TNO3,45,-0.000845,1.7977,26,0.0962
DEN417,TNO3,46,-0.001805,3.7459,26,0.1137
DEN417,TNO3,47,-0.000306,0.7143,26,0.0991
DEN417,TNO3,48,-0.001615,3.3504,26,0.1007
DEN417,TNO3,49,-0.000544,1.1995,26,0.1048
DEN417,TNO3,50,-0.000665,1.4595,26,0.1205
DEN417,TNO3,51,-0.000856,1.8598,25,0.1375
DEN417,TNO3,52,-0.000446,1.0191,25,0.1207
DEN417,TNO3,53,-0.002349,4.8096,4,0.0815
DEV412,CA,1,0.009282,-18.4423,8,0.1536
DEV412,CA,2,0.006333,-12.4976,8,0.1914
DEV412,CA,3,0.011293,-22.4882,7,0.1385
DEV412,CA,4,0.018476,-36.817,8,0.2003
DEV412,CA,5,-0.011464,23.2463,8,0.2774
DEV412,CA,6,-0.020512,41.2635,8,0.1675
DEV412,CA,7,0.000798,-1.3607,8,0.2374
DEV412,CA,8,0.014929,-29.7481,8,0.1615
DEV412,CA,9,-0.005357,10.8838,8,0.1507
DEV412,CA,10,0.008824,-17.462,7,0.2166
DEV412,CA,11,-0.056697,113.9568,7,0.3639
DEV412,CA,12,0.00969,-19.1469,8,0.2682
DEV412,CA,13,-0.027369,55.1028,8,0.2684
DEV412,CA,14,-0.010512,21.345,8,0.2842
DEV412,CA,15,-0.068821,138.4039,8,0.5189
DEV412,CA,16,-0.026119,52.6813,8,0.3513
DEV412,CA,17,-0.032786,66.1012,8,0.4144
DEV412,CA,18,0.009857,-19.336,8,0.4129
DEV412,CA,19,-0.03375,68.0552,8,0.4365
DEV412,CA,20,0.005905,-11.4449,8,0.3854
DEV412,CA,21,-0.001833,3.9693,8,0.2962
DEV412,CA,22,-0.003048,6.4127,8,0.3067
DEV412,CA,23,-0.008179,16.6714,8,0.2855
DEV412,CA,24,-0.004536,9.4194,8,0.332
DEV412,CA,25,-0.014179,28.7939,8,0.3869
DEV412,CA,26,0.012405,-24.5619,8,0.2912
DEV412,CA,27,0.007298,-14.3242,8,0.2968
DEV412,CA,28,-0.035881,72.31,8,0.4219
DEV412,CA,29,0.060119,-120.0285,8,0.4211
DEV412,CA,30,0.007536,-14.7559,7,0.342
DEV412,CA,31,0.005888,-11.5131,6,0.284
DEV412,CA,32,0.015286,-30.2979,8,0.3273
DEV412,CA,33,0.019988,-39.648,8,0.3985
DEV412,CA,34,-0.017548,35.5522,8,0.3952
DEV412,CA,35,0.028679,-57.1331,7,0.3249
DEV412,CA,36,0.017417,-34.5134,8,0.3812
DEV412,CA,37,-0.006143,12.594,8,0.2866
DEV412,CA,38,0.001024,-1.7547,8,0.2965
DEV412,CA,39,-0.030027,60.4316,7,0.2712
DEV412,CA,40,-0.025071,50.5071,8,0.2761
DEV412,CA,41,0.007464,-14.7691,8,0.1858
DEV412,CA,42,-0.021071,42.4424,8,0.2254
DEV412,CA,43,0.015226,-30.2303,8,0.2756
DEV412,CA,44,0.008381,-16.5805,8,0.2109
DEV412,CA,45,0.022333,-44.5713,8,0.1739
DEV412,CA,46,0.016,-31.944,8,0.1123
DEV412,CA,47,0.00319,-6.1206,8,0.2716
DEV412,CA,48,-0.01794,36.1199,8,0.1758
DEV412,CA,49,0.00975,-19.4025,8,0.1318
DEV412,CA,50,-0.007167,14.4934,8,0.1349
DEV412,CA,51,-0.00131,2.7701,8,0.1465
DEV412,CA,52,0.024036,-47.9375,7,0.2184
DEV412,HNO3,1,-0.018845,38.3343,8,0.5783
DEV412,HNO3,2,-0.224071,449.9699,8,1.0387
DEV412,HNO3,3,-0.159725,320.6349,7,0.6238
DEV412,HNO3,4,0.054036,-107.3569,8,0.9046
DEV412,HNO3,5,-0.035583,72.0906,8,0.7987
DEV412,HNO3,6,0.080369,-160.1798,8,0.8411
DEV412,HNO3,7,-0.09381,189.0331,8,1.0841
DEV412,HNO3,8,0.003548,-5.9644,8,1.1433
DEV412,HNO3,9,-0.02206,45.0846,8,0.888
DEV412,HNO3,10,-0.090922,183.1887,7,1.0246
DEV412,HNO3,11,0.12248,-244.5482,7,0.8417
DEV412,HNO3,12,-0.22431,450.7719,8,1.3637
DEV412,HNO3,13,0.015964,-31.0638,8,0.9209
DEV412,HNO3,14,-0.013869,29.048,8,1.2611
DEV412,HNO3,15,-0.150274,302.2925,8,1.2162
DEV412,HNO3,16,-0.026976,55.2833,8,1.236
DEV412,HNO3,17,-0.041917,85.2377,8,1.2569
DEV412,HNO3,18,-0.060405,122.1964,8,1.1744
DEV412,HNO3,19,0.045048,-88.9649,8,1.2888
DEV412,HNO3,20,0.036821,-72.3104,8,1.462
DEV412,HNO3,21,0.010298,-18.9462,8,1.6853
DEV412,HNO3,22,0.014976,-28.5128,8,1.4923
DEV412,HNO3,23,-0.027655,56.8712,8,1.4644
DEV412,HNO3,24,0.000643,0.3685,8,1.6565
DEV412,HNO3,25,-0.071464,144.8903,8,1.7103
DEV412,HNO3,26,-0.033762,69.2895,8,1.6469
DEV412,HNO3,27,-0.045226,92.3335,8,1.7221
DEV412,HNO3,28,0.014619,-27.673,8,1.6165
DEV412,HNO3,29,-0.132631,267.4427,8,1.7143
DEV412,HNO3,30,-0.038429,78.6466,7,1.6542
DEV412,HNO3,31,-0.190839,384.2309,6,1.8825
DEV412,HNO3,32,-0.069167,140.2359,8,1.6593
DEV412,HNO3,33,-0.063667,129.2319,8,1.6746
DEV412,HNO3,34,-0.180429,363.1304,8,1.6385
DEV412,HNO3,35,-0.046821,95.3646,7,1.557
DEV412,HNO3,36,-0.044619,90.8408,8,1.4457
DEV412,HNO3,37,-0.022369,46.5903,8,1.7735
DEV412,HNO3,38,-0.073298,148.1942,8,1.3411
DEV412,HNO3,39,-0.170216,342.6092,7,1.5789
DEV412,HNO3,40,-0.175667,353.5639,8,1.6126
DEV412,HNO3,41,-0.013,27.101,8,1.0553
DEV412,HNO3,42,-0.139214,280.3928,8,1.4745
DEV412,HNO3,43,-0.166131,334.8472,8,2.0009
DEV412,HNO3,44,0.117214,-233.5571,8,1.2838
DEV412,HNO3,45,0.033798,-66.4867,8,1.2275
DEV412,HNO3,46,-0.025119,51.1665,8,0.8401
DEV412,HNO3,47,-0.03381,68.5789,8,0.8409
DEV412,HNO3,48,-0.116536,234.2927,8,0.8113
DEV412,HNO3,49,-0.04775,96.502,8,0.834
DEV412,HNO3,50,-0.01156,24.1106,8,0.9509
DEV412,HNO3,51,0.024155,-47.7289,8,0.6656
DEV412,HNO3,52,-0.072571,145.8441,7,0.446
DEV412,K,1,0.002195,-4.3767,8,0.0218
DEV412,K,2,0.002976,-5.9348,8,0.0281
DEV412,K,3,0.00454,-9.0676,7,0.0281
DEV412,K,4,0.00131,-2.5934,8,0.0303
DEV412,K,5,-0.000155,0.3684,8,0.0584
DEV412,K,6,-0.002083,4.1971,8,0.0231
DEV412,K,7,0.008488,-16.9708,8,0.0353
DEV412,K,8,0.002452,-4.8908,8,0.0225
DEV412,K,9,-0.000619,1.261,8,0.0207
DEV412,K,10,0.002975,-5.9236,7,0.0377
DEV412,K,11,-0.008971,18.0305,7,0.0563
DEV412,K,12,-0.001131,2.3015,8,0.0356
DEV412,K,13,-0.002833,5.7228,8,0.0462
DEV412,K,14,-0.001643,3.3392,8,0.0477
DEV412,K,15,-0.003976,8.0353,8,0.0689
DEV412,K,16,0.000952,-1.8511,8,0.057
DEV412,K,17,-0.00225,4.5695,8,0.0616
DEV412,K,18,0.005262,-10.4702,8,0.0721
DEV412,K,19,0.001881,-3.6942,8,0.0743
DEV412,K,20,0.007107,-14.1718,8,0.0675
DEV412,K,21,0.001798,-3.5487,8,0.0529
DEV412,K,22,0.001381,-2.704,8,0.0628
DEV412,K,23,-0.00344,6.9564,8,0.0633
DEV412,K,24,0.000393,-0.7137,8,0.0734
DEV412,K,25,0.001548,-3.0147,8,0.086
DEV412,K,26,0.006119,-12.178,8,0.0816
DEV412,K,27,0.008131,-16.1892,8,0.1013
DEV412,K,28,-0.003905,7.9099,8,0.0867
DEV412,K,29,0.008595,-17.1296,8,0.0912
DEV412,K,30,0.005786,-11.4946,7,0.0971
DEV412,K,31,-0.001994,4.0647,6,0.0701
DEV412,K,32,0.004262,-8.4705,8,0.0683
DEV412,K,33,0.017405,-34.7679,8,0.1028
DEV412,K,34,0.002976,-5.8763,8,0.0866
DEV412,K,35,0.00425,-8.4569,7,0.0581
DEV412,K,36,0.007131,-14.2232,8,0.0638
DEV412,K,37,0.002071,-4.0951,8,0.055
DEV412,K,38,0.002619,-5.1975,8,0.0498
DEV412,K,39,-0.002507,5.0682,7,0.0456
DEV412,K,40,-0.003202,6.4601,8,0.0441
DEV412,K,41,0.001512,-2.9962,8,0.0329
DEV412,K,42,-0.001464,2.9686,8,0.0348
DEV412,K,43,0.00644,-12.8551,8,0.0485
DEV412,K,44,0.003702,-7.3768,8,0.0409
DEV412,K,45,0.003298,-6.5807,8,0.0262
DEV412,K,46,0.001,-1.988,8,0.0155
DEV412,K,47,0.001345,-2.6603,8,0.0349
DEV412,K,48,-0.000857,1.7408,8,0.0235
DEV412,K,49,0.000357,-0.6973,8,0.0183
DEV412,K,50,-0.003274,6.5792,8,0.0201
DEV412,K,51,-0.00244,4.9179,8,0.0283
DEV412,K,52,0.008679,-17.3499,7,0.0378
DEV412,MG,1,0.003902,-7.7922,8,0.0262
DEV412,MG,2,0.003167,-6.3102,8,0.0343
DEV412,MG,3,0.003239,-6.4678,7,0.0219
DEV412,MG,4,0.003262,-6.5022,8,0.0331
DEV412,MG,5,-0.001083,2.2248,8,0.0544
DEV412,MG,6,-0.0025,5.0355,8,0.0267
DEV412,MG,7,0.004071,-8.1194,8,0.0378
DEV412,MG,8,0.003071,-6.1246,8,0.0291
DEV412,MG,9,-0.001321,2.6764,8,0.0289
DEV412,MG,10,0.003135,-6.2463,7,0.0352
DEV412,MG,11,-0.004898,9.8653,7,0.0529
DEV412,MG,12,0.002333,-4.6346,8,0.0403
DEV412,MG,13,-0.001595,3.2388,8,0.0427
DEV412,MG,14,-0.001881,3.8177,8,0.0492
DEV412,MG,15,-0.005702,11.5066,8,0.0818
DEV412,MG,16,-0.000655,1.3782,8,0.0664
DEV412,MG,17,-0.003952,7.9888,8,0.0702
DEV412,MG,18,0.006571,-13.0919,8,0.0741
DEV412,MG,19,0.000429,-0.7836,8,0.075
DEV412,MG,20,0.007476,-14.9058,8,0.0729
DEV412,MG,21,0.001726,-3.406,8,0.0524
DEV412,MG,22,0.000536,-1.0209,8,0.0524
DEV412,MG,23,-1.2e-05,0.0707,8,0.0469
DEV412,MG,24,0.00231,-4.5661,8,0.061
DEV412,MG,25,-0.000929,1.9244,8,0.064
DEV412,MG,26,0.004167,-8.2984,8,0.0496
DEV412,MG,27,0.001524,-2.995,8,0.058
DEV412,MG,28,-0.005774,11.634,8,0.066
DEV412,MG,29,0.008262,-16.4852,8,0.0676
DEV412,MG,30,0.000643,-1.2325,7,0.0555
DEV412,MG,31,0.003292,-6.5448,6,0.0506
DEV412,MG,32,0.004048,-8.0587,8,0.0508
DEV412,MG,33,0.003679,-7.3139,8,0.0562
DEV412,MG,34,0.000333,-0.6038,8,0.064
DEV412,MG,35,0.0065,-12.9696,7,0.0533
DEV412,MG,36,0.002976,-5.902,8,0.0608
DEV412,MG,37,8.3e-05,-0.1168,8,0.0501
DEV412,MG,38,0.003464,-6.8898,8,0.0509
DEV412,MG,39,-0.002086,4.2174,7,0.0388
DEV412,MG,40,-0.001607,3.2625,8,0.0426
DEV412,MG,41,0.001286,-2.5442,8,0.0318
DEV412,MG,42,-0.001488,3.0155,8,0.0341
DEV412,MG,43,0.001512,-2.985,8,0.0442
DEV412,MG,44,0.001762,-3.497,8,0.033
DEV412,MG,45,0.004476,-8.939,8,0.0291
DEV412,MG,46,0.002702,-5.3968,8,0.0174
DEV412,MG,47,0.000857,-1.679,8,0.0383
DEV412,MG,48,-0.0005,1.0308,8,0.029
DEV412,MG,49,0.002667,-5.3207,8,0.022
DEV412,MG,50,-0.001881,3.7927,8,0.0242
