SITE_ID,variable,week,slope,intercept,n_obs,seasonal_mean
CO22,MG,23,0.003376,-6.7433,17,0.0475
CO22,MG,24,0.00597,-11.9099,14,0.0983
CO22,MG,25,-0.000513,1.0957,15,0.0628
CO22,MG,26,-0.003593,7.2859,14,0.0588
CO22,MG,27,0.000662,-1.2794,13,0.0525
CO22,MG,28,-0.00023,0.4985,10,0.0365
CO22,MG,29,-0.000214,0.4773,9,0.0468
CO22,MG,30,0.001744,-3.4615,17,0.0458
CO22,MG,31,-0.00804,16.2153,11,0.0434
CO22,MG,32,0.002556,-5.067,15,0.0739
CO22,MG,33,0.004926,-9.8379,11,0.0709
CO22,MG,34,0.008681,-17.3416,10,0.1208
CO22,MG,35,-0.001429,2.9224,16,0.0488
CO22,MG,36,0.000388,-0.7216,13,0.0592
CO22,MG,37,0.000477,-0.9187,15,0.0408
CO22,MG,38,-0.000116,0.2759,11,0.0416
CO22,MG,39,-0.004652,9.4086,11,0.0509
CO22,MG,40,-0.000463,0.9517,15,0.02
CO22,MG,41,0.002352,-4.6988,14,0.0316
CO22,MG,42,0.00619,-12.387,8,0.065
CO22,MG,43,-0.000205,0.4332,11,0.02
CO22,MG,44,0.001094,-2.1679,9,0.0321
CO22,MG,45,-0.000571,1.1623,9,0.0128
CO22,MG,46,-0.000893,1.8084,6,0.0128
CO22,MG,47,0.000161,-0.308,6,0.016
CO22,MG,48,-0.009179,18.5119,5,0.0487
CO22,MG,49,0.00023,-0.4517,5,0.01
CO22,MG,52,-0.00012,0.2455,6,0.0037
CO22,NH4,1,-0.004771,10.0118,5,0.4154
CO22,NH4,2,0.123,-247.681,3,0.0
CO22,NH4,3,-0.022209,45.2066,4,0.5334
CO22,NH4,4,1.8e-05,0.4617,6,0.4981
CO22,NH4,5,-0.027407,55.583,4,0.4543
CO22,NH4,6,-0.013949,28.5243,10,0.4657
CO22,NH4,7,-0.008297,17.2902,7,0.6002
CO22,NH4,8,8.4e-05,0.3296,6,0.499
CO22,NH4,9,-0.044055,89.1143,7,0.4964
CO22,NH4,10,-0.017545,35.8342,9,0.5427
CO22,NH4,11,0.008888,-17.1766,10,0.7022
CO22,NH4,12,0.012811,-24.8864,9,0.8827
CO22,NH4,13,-0.013993,28.9597,12,0.8117
CO22,NH4,14,-0.015059,31.459,11,1.1679
CO22,NH4,15,-0.023214,47.7821,17,1.0867
CO22,NH4,16,-0.012319,25.5887,15,0.8087
CO22,NH4,17,-0.013313,27.5789,16,0.8003
CO22,NH4,18,0.029042,-57.5409,19,0.8782
CO22,NH4,19,-0.059892,121.8096,17,1.3368
CO22,NH4,20,-0.021366,43.8408,16,0.8623
CO22,NH4,21,-0.018741,38.5226,21,0.825
CO22,NH4,22,0.038185,-75.6947,16,1.1156
CO22,NH4,23,0.022231,-43.7779,17,0.9402
CO22,NH4,24,0.057914,-115.3358,14,1.1584
CO22,NH4,25,-0.014634,30.5882,15,1.1514
CO22,NH4,26,-0.002705,6.7353,14,1.2948
CO22,NH4,27,-0.012511,26.3977,13,1.2321
CO22,NH4,28,-0.017001,35.4156,10,1.2184
CO22,NH4,29,0.010848,-20.4874,9,1.333
CO22,NH4,30,0.068334,-136.0782,17,1.3761
CO22,NH4,31,-0.134775,272.3666,11,1.2644
CO22,NH4,32,0.041797,-82.1392,16,1.9362
CO22,NH4,33,-0.007872,17.0862,11,1.2509
CO22,NH4,34,0.091037,-180.9605,10,2.1628
CO22,NH4,35,0.0189,-36.7148,17,1.3022
CO22,NH4,36,-0.033248,68.1191,13,1.24
CO22,NH4,37,-0.04036,82.0319,15,0.8467
CO22,NH4,38,-0.010883,22.5447,11,0.6529
CO22,NH4,39,0.0236,-46.727,11,0.7443
CO22,NH4,40,0.013756,-27.1083,15,0.563
CO22,NH4,41,0.046269,-92.4464,14,0.6252
CO22,NH4,42,0.017735,-35.0478,8,0.6265
CO22,NH4,43,0.000356,-0.0067,11,0.7099
CO22,NH4,44,-0.01805,36.965,9,0.6565
CO22,NH4,45,-0.018158,36.8975,9,0.3729
CO22,NH4,46,-0.053206,107.6187,6,0.5949
CO22,NH4,47,-0.002236,4.7622,6,0.2638
CO22,NH4,48,-0.010513,21.5595,5,0.4118
CO22,NH4,49,0.009738,-19.228,5,0.3595
CO22,NH4,52,-0.011004,22.3708,6,0.2353
CO22,NO3,1,-0.040334,82.1973,5,1.064
CO22,NO3,2,-0.428714,865.3721,3,3.0061
CO22,NO3,3,-0.118068,239.0569,4,1.5612
CO22,NO3,4,-0.011298,23.6298,6,0.9038
CO22,NO3,5,-0.105458,213.2527,4,1.1222
CO22,NO3,6,-0.081711,165.73,10,1.3671
CO22,NO3,7,-0.076879,156.7372,7,2.0931
CO22,NO3,8,-0.016621,34.371,6,0.9376
CO22,NO3,9,-0.146108,295.0597,7,1.1604
CO22,NO3,10,-0.105288,212.7112,9,0.9219
CO22,NO3,11,-0.017378,35.9581,10,1.0019
CO22,NO3,12,-0.039372,80.9675,9,1.7697
CO22,NO3,13,-0.095509,193.5641,12,1.4458
CO22,NO3,14,-0.125571,255.2955,11,2.7073
CO22,NO3,15,-0.129514,262.8228,17,2.3037
CO22,NO3,16,-0.065675,133.3186,15,1.2121
CO22,NO3,17,-0.094687,191.9514,16,1.4877
CO22,NO3,18,-0.038649,79.2679,19,1.5248
CO22,NO3,19,-0.266228,538.1964,17,2.675
CO22,NO3,20,-0.078967,160.206,16,1.3627
CO22,NO3,21,-0.061019,124.0395,21,1.2989
CO22,NO3,22,-0.015439,32.7213,16,1.6661
CO22,NO3,23,-0.01012,21.7994,17,1.4429
CO22,NO3,24,0.066717,-131.8089,14,2.3929
CO22,NO3,25,-0.089524,182.0465,15,1.9676
CO22,NO3,26,-0.13727,278.207,14,2.0859
CO22,NO3,27,-0.07329,149.5976,13,2.1727
CO22,NO3,28,-0.06767,137.927,10,1.8067
CO22,NO3,29,-0.157091,318.2212,9,2.2309
CO22,NO3,30,-0.03968,82.2232,17,2.4072
CO22,NO3,31,-0.347662,701.4562,11,2.1284
CO22,NO3,32,0.008951,-15.1014,16,2.9042
CO22,NO3,33,-0.053579,110.303,11,2.5278
CO22,NO3,34,0.03209,-60.7941,10,3.7546
CO22,NO3,35,-0.125451,254.5211,17,2.1753
CO22,NO3,36,-0.166254,336.9332,13,2.5112
CO22,NO3,37,-0.086771,176.1235,15,1.5814
CO22,NO3,38,-0.073764,149.8532,11,1.4755
CO22,NO3,39,-0.120555,244.1047,11,1.6058
CO22,NO3,40,-0.031161,63.5814,15,0.9007
CO22,NO3,41,0.061978,-123.3419,14,1.327
CO22,NO3,42,0.026453,-51.2602,8,1.951
CO22,NO3,43,-0.035939,73.5486,11,1.2565
CO22,NO3,44,-0.10744,217.7638,9,1.6472
CO22,NO3,45,-0.086577,175.1911,9,1.0402
CO22,NO3,46,-0.188183,379.9315,6,1.3991
CO22,NO3,47,-0.082709,167.4048,6,1.0334
CO22,NO3,48,-0.08049,163.3144,5,1.4064
CO22,NO3,49,0.047418,-93.9552,5,1.427
CO22,NO3,52,-0.072641,146.8476,6,0.7294
CO22,SO4,1,0.002196,-4.1632,5,0.2538
CO22,SO4,2,0.0355,-71.02,3,0.3889
CO22,SO4,3,-0.00032,0.7873,4,0.1429
CO22,SO4,4,-0.026334,53.3957,6,0.4242
CO22,SO4,5,-0.041715,84.2429,4,0.3325
CO22,SO4,6,-0.007823,16.1198,10,0.3847
CO22,SO4,7,-0.001544,3.6022,7,0.4974
CO22,SO4,8,-0.059347,119.9451,6,0.5676
CO22,SO4,9,-0.045691,92.2892,7,0.3806
CO22,SO4,10,-0.03318,67.1756,9,0.4342
CO22,SO4,11,-0.007959,16.5391,10,0.5288
CO22,SO4,12,0.007776,-14.5381,9,1.1045
CO22,SO4,13,-0.04267,86.6485,12,0.8163
CO22,SO4,14,-0.026733,55.5575,11,1.7842
CO22,SO4,15,-0.03752,76.7189,17,1.246
CO22,SO4,16,-0.057177,115.8512,15,0.8379
CO22,SO4,17,-0.072101,146.0203,16,0.9876
CO22,SO4,18,-0.033935,69.1554,19,0.8942
CO22,SO4,19,-0.15075,304.7423,17,1.5068
CO22,SO4,20,-0.051548,104.4268,16,0.7373
CO22,SO4,21,-0.042907,87.0914,21,0.7834
CO22,SO4,22,-0.037745,76.8529,16,0.9277
CO22,SO4,23,-0.006537,13.9289,17,0.7793
CO22,SO4,24,0.027485,-53.9815,14,1.3048
CO22,SO4,25,-0.060797,123.2557,15,0.9613
CO22,SO4,26,-0.076315,154.5138,14,1.0058
CO22,SO4,27,-0.041663,84.7274,13,0.9224
CO22,SO4,28,-0.031293,63.6242,10,0.6775
CO22,SO4,29,-0.026928,55.1434,9,0.9773
CO22,SO4,30,-0.022819,46.8403,17,0.9389
CO22,SO4,31,-0.172934,348.7761,11,0.9162
CO22,SO4,32,-0.006334,13.9805,16,1.24
CO22,SO4,33,-0.018613,38.5958,11,1.1545
CO22,SO4,34,0.01133,-21.0804,10,1.7093
CO22,SO4,35,-0.077993,157.8503,17,0.9652
CO22,SO4,36,-0.127299,257.2418,13,1.1774
CO22,SO4,37,-0.047474,96.2684,15,0.7742
CO22,SO4,38,-0.044225,89.8235,11,0.8638
CO22,SO4,39,-0.054416,110.1655,11,0.7072
CO22,SO4,40,-0.005419,11.4568,15,0.5556
CO22,SO4,41,0.013566,-26.6069,14,0.6816
CO22,SO4,42,-0.036547,74.2518,8,0.7374
CO22,SO4,43,-0.032782,66.6142,11,0.6723
CO22,SO4,44,-0.041086,83.4058,9,0.7603
CO22,SO4,45,-0.071613,144.5808,9,0.5304
CO22,SO4,46,-0.107083,216.1444,6,0.7455
CO22,SO4,47,-0.004399,9.1521,6,0.3033
CO22,SO4,48,-0.090209,182.0816,5,0.6244
CO22,SO4,49,-0.041492,83.6854,5,0.224
CO22,SO4,52,-0.006459,13.1234,6,0.1311
CO22,Sodium,1,0.001113,-2.2131,5,0.0258
CO22,Sodium,2,0.009286,-18.6979,3,0.0
CO22,Sodium,3,0.00316,-6.3198,4,0.037
CO22,Sodium,4,0.00056,-1.1118,6,0.0142
CO22,Sodium,5,0.000477,-0.9353,4,0.0235
CO22,Sodium,6,0.011427,-22.8554,10,0.1306
CO22,Sodium,7,0.0026,-5.125,7,0.1048
CO22,Sodium,8,-0.0002,0.4528,6,0.0496
CO22,Sodium,9,-0.000267,0.6157,7,0.0784
CO22,Sodium,10,-0.003965,8.0158,9,0.0392
CO22,Sodium,11,0.001138,-2.2345,10,0.0551
CO22,Sodium,12,0.016721,-33.4065,9,0.2285
CO22,Sodium,13,-0.001862,3.8272,12,0.081
CO22,Sodium,14,0.029368,-58.6402,11,0.4341
CO22,Sodium,15,0.000802,-1.4912,17,0.123
CO22,Sodium,16,-0.00303,6.1579,15,0.0632
CO22,Sodium,17,-0.002378,4.8534,16,0.0694
CO22,Sodium,18,-0.000168,0.3997,19,0.0618
CO22,Sodium,19,-0.00675,13.6827,17,0.1043
CO22,Sodium,20,-0.001241,2.5606,16,0.065
CO22,Sodium,21,-0.001632,3.3433,21,0.0611
CO22,Sodium,22,-0.001057,2.1983,16,0.0717
CO22,Sodium,23,0.006897,-13.809,17,0.0641
CO22,Sodium,24,0.012552,-25.067,14,0.1805
CO22,Sodium,25,0.000192,-0.3016,15,0.0844
CO22,Sodium,26,-0.003691,7.4977,14,0.0729
CO22,Sodium,27,0.005334,-10.6344,13,0.0955
CO22,Sodium,28,-0.000183,0.4028,10,0.0355
CO22,Sodium,29,0.000293,-0.5289,9,0.0609
CO22,Sodium,30,0.001047,-2.0565,17,0.0503
CO22,Sodium,31,-0.007408,14.9429,11,0.0423
CO22,Sodium,32,0.002285,-4.5137,15,0.0832
CO22,Sodium,33,0.004755,-9.4816,11,0.0833
CO22,Sodium,34,0.00558,-11.1012,10,0.1228
CO22,Sodium,35,-0.003256,6.6076,16,0.0585
CO22,Sodium,36,0.003096,-6.1548,13,0.0737
CO22,Sodium,37,0.001184,-2.3296,15,0.0525
CO22,Sodium,38,-0.001208,2.474,11,0.0435
CO22,Sodium,39,-0.002034,4.1294,11,0.0371
CO22,Sodium,40,-0.00165,3.3379,15,0.0183
CO22,Sodium,41,0.001734,-3.4386,14,0.0501
CO22,Sodium,42,0.005516,-11.0249,8,0.0716
CO22,Sodium,43,-8.8e-05,0.2038,11,0.0272
CO22,Sodium,44,0.004851,-9.685,9,0.0727
CO22,Sodium,45,-0.001052,2.1383,9,0.0225
CO22,Sodium,46,-8.7e-05,0.1917,6,0.0158
CO22,Sodium,47,0.002692,-5.3778,6,0.0382
CO22,Sodium,48,-0.09023,181.8743,5,0.375
CO22,Sodium,49,0.001369,-2.7374,5,0.016
CO22,Sodium,52,-0.000283,0.5852,6,0.016
CO80,CA,17,-0.1985,402.316,3,0.5793
CO80,CA,21,0.0655,-132.3633,3,0.1996
CO80,CA,22,-0.0965,195.5417,3,0.239
CO80,CA,23,0.043,-86.909,3,0.1171
CO80,CA,25,-0.099,201.0183,3,0.656
CO80,CA,26,-0.006,12.4693,3,0.3262
CO80,CA,27,0.0175,-35.1827,3,0.2349
CO80,CA,28,-0.318,644.449,3,0.8608
CO80,CA,29,0.0805,-162.6907,3,0.2302
CO80,CA,30,-0.0515,104.6277,3,0.3988
CO80,CA,31,0.1145,-231.445,3,0.2872
CO80,CA,32,-0.2245,454.8357,3,0.4786
CO80,CA,34,-0.03,61.02,3,0.3041
CO80,CA,38,-0.673,1362.759,3,0.6997
CO80,CA,47,-0.063,127.637,3,0.1337
CO80,CA,52,0.0345,-69.2652,3,0.5581
CO80,CL,17,0.084,-169.8787,3,0.1258
CO80,CL,21,0.018,-36.375,3,0.0545
CO80,CL,22,-0.024,48.6277,3,0.055
CO80,CL,23,0.0065,-13.1157,3,0.0394
CO80,CL,25,-0.0395,80.0827,3,0.1401
CO80,CL,26,0.0045,-9.031,3,0.0764
CO80,CL,27,0.022,-44.4367,3,0.0883
CO80,CL,28,-0.0685,138.809,3,0.1744
CO80,CL,29,0.0015,-2.9727,3,0.0631
CO80,CL,30,-0.004,8.2097,3,0.1142
CO80,CL,31,0.0195,-39.4097,3,0.0556
CO80,CL,32,-0.103,208.599,3,0.1412
CO80,CL,34,-0.006,12.197,3,0.0538
CO80,CL,38,-0.103,208.5857,3,0.1279
CO80,CL,47,-0.006143,12.4627,3,0.0304
CO80,CL,52,0.0035,-6.3035,3,0.78
CO80,K,17,0.044,-88.9667,3,0.0833
CO80,K,21,0.013,-26.2763,3,0.0339
CO80,K,22,-0.014,28.371,3,0.0369
CO80,K,23,0.0025,-5.036,3,0.0237
CO80,K,25,-0.0315,63.8703,3,0.1187
CO80,K,26,-0.007,14.231,3,0.064
CO80,K,27,0.0285,-57.6093,3,0.0707
CO80,K,28,-0.0275,55.8497,3,0.1935
CO80,K,29,0.0085,-17.144,3,0.0588
CO80,K,30,-0.01,20.331,3,0.0924
CO80,K,31,0.0255,-51.54,3,0.0685
CO80,K,32,-0.0595,120.5467,3,0.1269
CO80,K,34,-0.016,32.4483,3,0.0665
CO80,K,38,-0.157,317.9043,3,0.158
CO80,K,47,-0.002143,4.3577,3,0.0209
CO80,K,52,0.007,-13.9923,3,0.1747
CO80,MG,17,-0.0135,27.3757,3,0.0535
CO80,MG,21,0.0075,-15.1587,3,0.0203
CO80,MG,22,-0.011,22.288,3,0.0255
CO80,MG,23,0.007,-14.1533,3,0.0137
CO80,MG,25,-0.003,6.1263,3,0.0547
CO80,MG,26,0.0005,-0.984,3,0.0279
CO80,MG,27,0.003,-6.043,3,0.0286
CO80,MG,28,-0.031,62.8327,3,0.0929
CO80,MG,29,0.006,-12.1203,3,0.0228
CO80,MG,30,-0.0025,5.0993,3,0.0397
CO80,MG,31,0.0135,-27.2937,3,0.0285
CO80,MG,32,-0.035,70.8953,3,0.0602
CO80,MG,34,-0.007,14.1953,3,0.0283
CO80,MG,38,-0.071,143.7687,3,0.0744
CO80,MG,47,-0.005714,11.5756,3,0.0106
CO80,MG,52,0.0035,-6.9612,3,0.1224
CO80,NH4,17,0.8285,-1675.035,3,1.7349
CO80,NH4,21,0.0775,-156.0223,3,0.827
CO80,NH4,22,-0.064,130.2573,3,0.7301
CO80,NH4,23,0.222,-448.5357,3,0.7618
CO80,NH4,25,-0.2935,594.9653,3,0.9618
CO80,NH4,26,-0.1105,224.5713,3,0.9346
CO80,NH4,27,0.2685,-542.5117,3,0.8954
CO80,NH4,28,-0.4025,816.2473,3,1.6428
CO80,NH4,29,0.1055,-212.3483,3,1.1691
CO80,NH4,30,-0.1345,273.455,3,1.2455
CO80,NH4,31,0.1685,-340.208,3,0.8128
CO80,NH4,32,-0.4505,913.441,3,1.691
CO80,NH4,34,-0.0105,22.34,3,1.0894
CO80,NH4,38,-0.847,1715.5183,3,1.307
CO80,NH4,47,-0.000643,1.7067,3,0.4057
CO80,NH4,52,0.264,-533.508,3,0.7916
CO80,NO3,17,0.685,-1384.7863,3,1.5593
CO80,NO3,21,0.2095,-423.1383,3,0.8608
CO80,NO3,22,-0.202,409.705,3,0.8848
CO80,NO3,23,0.043,-86.2883,3,0.7377
CO80,NO3,25,-0.206,418.171,3,1.2554
CO80,NO3,26,-0.0415,84.991,3,1.0007
CO80,NO3,27,0.3045,-615.2603,3,1.0057
CO80,NO3,28,-0.617,1250.8127,3,2.0896
CO80,NO3,29,0.117,-235.6423,3,1.1496
CO80,NO3,30,0.1315,-264.5077,3,1.6302
CO80,NO3,31,0.076,-152.8373,3,0.9762
CO80,NO3,32,-1.07,2167.8383,3,2.3057
CO80,NO3,34,-0.021,43.745,3,1.2439
CO80,NO3,38,-1.0665,2160.1987,3,1.7495
CO80,NO3,47,-0.126571,256.7129,3,0.5497
CO80,NO3,52,0.121,-244.1263,3,0.761
CO80,SO4,17,0.247,-498.975,3,0.919
CO80,SO4,21,0.0435,-87.6947,3,0.3433
CO80,SO4,22,-0.0965,195.6457,3,0.343
CO80,SO4,23,0.033,-66.581,3,0.2065
CO80,SO4,25,-0.2205,446.835,3,0.5734
CO80,SO4,26,-0.135,273.698,3,0.4766
CO80,SO4,27,0.0345,-69.5457,3,0.2776
CO80,SO4,28,-0.259,524.9207,3,0.7403
CO80,SO4,29,0.1275,-257.6003,3,0.4421
CO80,SO4,30,0.021,-41.9993,3,0.5018
CO80,SO4,31,0.0175,-35.0973,3,0.3203
CO80,SO4,32,-0.31,628.1007,3,0.7034
CO80,SO4,34,-0.007,14.651,3,0.484
CO80,SO4,38,-0.5385,1090.6183,3,0.7685
CO80,SO4,47,0.019786,-39.8474,3,0.1961
CO80,SO4,52,0.008,-15.8953,3,0.2956
CO80,Sodium,17,0.0425,-85.8933,3,0.1208
CO80,Sodium,21,0.0115,-23.2477,3,0.0267
CO80,Sodium,22,-0.0125,25.3253,3,0.0271
CO80,Sodium,23,0.001,-2.0127,3,0.0112
CO80,Sodium,25,-0.0395,80.0403,3,0.0978
CO80,Sodium,26,0.002,-4.0043,3,0.0434
CO80,Sodium,27,0.0165,-33.3573,3,0.0364
CO80,Sodium,28,-0.0395,80.0173,3,0.0748
CO80,Sodium,29,-0.012,24.3157,3,0.0293
CO80,Sodium,30,-0.004,8.1503,3,0.0549
CO80,Sodium,31,0.005,-10.095,3,0.0243
CO80,Sodium,32,-0.0395,79.9947,3,0.0521
CO80,Sodium,34,-0.004,8.1157,3,0.0202
CO80,Sodium,38,-0.0945,191.3523,3,0.0973
CO80,Sodium,47,-0.002857,5.7953,3,0.0128
CO80,Sodium,52,0.007,-14.0507,3,0.1164
CO81,CA,1,-0.003286,6.7751,3,0.1283
CO81,CA,3,-0.818257,1656.2749,4,0.981
CO81,CA,4,0.01775,-35.7519,3,0.1555
CO81,CA,7,-0.046829,95.1707,4,0.4388
CO81,CA,8,-0.2069,419.0995,4,0.551
CO81,CA,10,-0.089571,181.5063,3,0.3077
CO81,CA,11,0.121,-244.3967,3,0.3804
CO81,CA,12,-1.006514,2038.358,4,2.2292
CO81,CA,13,-0.7715,1562.2805,3,1.574
CO81,CA,15,0.271857,-549.0317,3,0.9219
CO81,CA,16,-1.0125,2050.6287,3,2.391
CO81,CA,17,-0.1186,240.6444,5,0.7224
CO81,CA,18,-0.013971,28.7825,4,0.5189
CO81,CA,19,0.117886,-238.1028,4,0.3742
CO81,CA,20,-0.1918,389.0774,5,1.0754
CO81,CA,21,-0.529429,1072.0741,3,1.0662
CO81,CA,22,0.0151,-30.2131,4,0.3335
CO81,CA,23,0.054,-109.0503,3,0.189
CO81,CA,25,0.055929,-112.3082,3,0.8325
CO81,CA,26,-0.0026,5.8142,4,0.5545
CO81,CA,27,0.193,-389.8893,3,0.5402
CO81,CA,29,-0.0896,181.8811,4,0.6247
CO81,CA,30,-0.0629,127.8845,5,0.6409
CO81,CA,31,-2.3195,4691.9347,3,0.0
CO81,CA,32,0.044429,-89.5353,3,0.3415
CO81,CA,33,-0.0669,135.9535,5,0.6181
CO81,CA,34,-0.0255,51.8283,3,0.2431
CO81,CA,35,-0.281771,570.7477,4,0.7379
CO81,CA,36,-4.2035,8503.3253,3,0.0
CO81,CA,37,-0.506371,1025.5681,4,1.2036
CO81,CA,38,-0.067786,137.3794,3,0.2522
CO81,CA,44,-0.617786,1250.3606,3,0.6106
CO81,CA,47,0.1176,-237.5616,4,0.3374
CO81,CA,52,-0.1225,248.4128,3,0.6014
CO81,CL,1,0.1475,-297.9545,3,0.4307
CO81,CL,3,-0.251714,509.5606,4,0.355
CO81,CL,4,-0.1205,244.1778,3,0.4123
CO81,CL,7,-0.321829,651.8037,4,0.7604
CO81,CL,8,-0.2959,599.023,4,0.4319
CO81,CL,10,0.048357,-97.6729,3,0.1512
CO81,CL,11,-0.009,18.3287,3,0.1221
CO81,CL,12,-0.106886,216.5118,4,0.2872
CO81,CL,13,-0.083786,169.7544,3,0.26
CO81,CL,15,0.023714,-47.8384,3,0.1344
CO81,CL,16,-0.0815,165.121,3,0.2505
CO81,CL,17,0.0049,-9.8293,5,0.0832
CO81,CL,18,0.002943,-5.8789,4,0.0743
CO81,CL,19,-0.008743,17.7525,4,0.0661
CO81,CL,20,-0.019,38.589,5,0.1529
CO81,CL,21,-0.087357,176.9383,3,0.2191
CO81,CL,22,-0.0048,9.7728,4,0.0626
CO81,CL,23,-0.001,2.1017,3,0.0787
CO81,CL,25,0.012429,-24.9747,3,0.1677
CO81,CL,26,-0.000829,1.8337,4,0.1575
CO81,CL,27,0.024,-48.2923,3,0.2585
CO81,CL,29,-0.0269,54.5589,4,0.1415
CO81,CL,30,0.0053,-10.5925,5,0.1291
CO81,CL,31,-0.8055,1629.3423,3,0.0
CO81,CL,32,0.017214,-34.7456,3,0.078
CO81,CL,33,0.0004,-0.6766,5,0.1326
CO81,CL,34,-0.0095,19.297,3,0.079
CO81,CL,35,-0.032171,65.1883,4,0.107
CO81,CL,36,-0.3335,674.7817,3,0.1276
CO81,CL,37,-0.069657,141.0735,4,0.1605
CO81,CL,38,-0.005714,11.5991,3,0.0394
CO81,CL,44,-0.1405,284.3435,3,0.1189
CO81,CL,47,0.0088,-17.6978,4,0.1042
CO81,CL,52,-0.0805,162.8818,3,0.0343
CO81,K,1,-0.0015,3.0515,3,0.0171
CO81,K,3,-0.068229,138.1093,4,0.0863
CO81,K,4,-0.003,6.093,3,0.0241
CO81,K,7,-0.007229,14.6703,4,0.0473
CO81,K,8,-0.0355,71.888,4,0.0732
CO81,K,10,0.002286,-4.5771,3,0.0467
CO81,K,11,0.004,-8.0313,3,0.0605
CO81,K,12,-0.127971,259.1529,4,0.273
CO81,K,13,-0.052214,105.7426,3,0.1157
CO81,K,15,0.017143,-34.5903,3,0.0889
CO81,K,16,-0.077,155.966,3,0.1988
CO81,K,17,-0.0185,37.5083,5,0.0837
CO81,K,18,0.002,-3.996,4,0.0499
CO81,K,19,0.003257,-6.5535,4,0.0355
CO81,K,20,-0.0055,11.2105,5,0.0843
CO81,K,21,-0.050214,101.6966,3,0.1155
CO81,K,22,0.0045,-9.0525,4,0.0508
CO81,K,23,-0.0,0.061,3,0.061
CO81,K,25,0.004786,-9.5346,3,0.1466
CO81,K,26,-0.002286,4.7916,4,0.1677
CO81,K,27,-0.0495,100.421,3,0.2849
CO81,K,29,0.004,-7.995,4,0.0968
CO81,K,30,-0.0164,33.2984,5,0.122
CO81,K,31,-0.5845,1182.3323,3,0.0
CO81,K,32,0.020929,-42.2598,3,0.0777
CO81,K,33,-0.0163,33.1231,5,0.149
CO81,K,34,-0.0685,138.7303,3,0.1582
CO81,K,35,-0.050114,101.5172,4,0.1384
CO81,K,36,-0.9605,1942.9067,3,0.0
CO81,K,37,-0.0752,152.3138,4,0.1879
CO81,K,38,-0.009429,19.1093,3,0.0358
CO81,K,44,-0.107786,218.1496,3,0.1045
CO81,K,47,0.0209,-42.2294,4,0.0503
CO81,K,52,-0.009,18.3293,3,0.1228
CO81,MG,1,0.000571,-1.1413,3,0.0147
CO81,MG,3,-0.057486,116.3632,4,0.0725
CO81,MG,4,0.0,0.0203,3,0.0203
CO81,MG,7,-0.007,14.205,4,0.0443
CO81,MG,8,-0.0189,38.2905,4,0.0567
CO81,MG,10,-0.0035,7.1085,3,0.0282
CO81,MG,11,0.016,-32.3257,3,0.0415
CO81,MG,12,-0.086914,176.0368,4,0.2135
CO81,MG,13,-0.058786,119.0484,3,0.1278
CO81,MG,15,0.027643,-55.8373,3,0.0829
CO81,MG,16,-0.084,170.141,3,0.2131
CO81,MG,17,-0.0076,15.443,5,0.0686
CO81,MG,18,-0.000286,0.6234,4,0.0454
CO81,MG,19,0.019086,-38.5642,4,0.0453
CO81,MG,20,-0.0137,27.8069,5,0.0925
CO81,MG,21,-0.043214,87.5156,3,0.0952
CO81,MG,22,-0.0004,0.8454,4,0.0362
CO81,MG,23,0.006,-12.1133,3,0.0244
CO81,MG,25,-0.000286,0.6661,3,0.0882
CO81,MG,26,-0.001714,3.5374,4,0.0695
CO81,MG,27,0.017,-34.304,3,0.0862
CO81,MG,29,-0.0059,12.0029,4,0.0675
CO81,MG,30,-0.004,8.16,5,0.0682
CO81,MG,31,-0.289,584.5943,3,0.0
CO81,MG,32,0.0065,-13.1115,3,0.0377
CO81,MG,33,-0.0064,13.018,5,0.0711
CO81,MG,34,-0.0075,15.2067,3,0.0345
CO81,MG,35,-0.028714,58.1626,4,0.075
CO81,MG,36,-0.4535,917.3803,3,0.0
CO81,MG,37,-0.053457,108.2687,4,0.1275
CO81,MG,38,-0.011571,23.4427,3,0.0343
CO81,MG,44,-0.050357,101.9259,3,0.0559
CO81,MG,47,0.0088,-17.7688,4,0.0332
CO81,MG,52,-0.015,30.4187,3,0.0744
CO81,NH4,1,-0.116929,237.1972,3,0.6565
CO81,NH4,3,-0.3068,621.3732,4,0.7319
CO81,NH4,4,-0.08575,174.0512,3,0.5832
CO81,NH4,7,-0.689543,1396.4713,4,1.5601
CO81,NH4,8,-0.2349,476.4165,4,1.2254
CO81,NH4,10,0.237857,-480.2374,3,0.9359
CO81,NH4,11,0.18,-363.0353,3,1.0958
CO81,NH4,12,-0.474514,961.447,4,1.528
CO81,NH4,13,-0.435786,883.1754,3,1.6023
CO81,NH4,15,0.221429,-446.6139,3,1.3252
CO81,NH4,16,-0.411,833.2373,3,1.8046
CO81,NH4,17,0.3097,-624.6193,5,1.8885
CO81,NH4,18,0.0152,-29.5238,4,1.2251
CO81,NH4,19,-0.044657,91.7513,4,1.4121
CO81,NH4,20,-0.0917,187.0229,5,1.5183
CO81,NH4,21,-0.036857,75.9243,3,1.3641
CO81,NH4,22,0.0519,-103.9949,4,0.9962
CO81,NH4,23,0.2165,-436.898,3,1.0708
CO81,NH4,25,-0.453643,919.6911,3,1.9939
CO81,NH4,26,-0.2806,569.8652,4,2.2252
CO81,NH4,27,1.536,-3105.3627,3,1.8897
