SITE_ID,variable,week,seasonal_mean
CO80,NO3,33,1.19
CO80,NO3,34,1.241
CO80,NO3,35,2.157
CO80,NO3,36,3.153
CO80,NO3,37,1.61
CO80,NO3,38,1.6027
CO80,NO3,39,0.108
CO80,NO3,41,0.486
CO80,NO3,42,0.6165
CO80,NO3,43,0.264
CO80,NO3,45,0.388
CO80,NO3,46,3.708
CO80,NO3,47,0.6167
CO80,NO3,48,0.489
CO80,NO3,49,0.735
CO80,NO3,50,0.564
CO80,NO3,52,0.6567
CO80,SO4,1,0.065
CO80,SO4,2,0.1835
CO80,SO4,3,0.2685
CO80,SO4,4,0.272
CO80,SO4,5,0.623
CO80,SO4,6,0.23
CO80,SO4,7,0.3855
CO80,SO4,9,0.256
CO80,SO4,10,0.532
CO80,SO4,11,0.7025
CO80,SO4,12,0.296
CO80,SO4,13,0.261
CO80,SO4,14,0.395
CO80,SO4,15,0.268
CO80,SO4,16,2.54
CO80,SO4,17,0.953
CO80,SO4,18,0.7715
CO80,SO4,19,0.496
CO80,SO4,20,0.5655
CO80,SO4,21,0.3493
CO80,SO4,22,0.3297
CO80,SO4,23,0.211
CO80,SO4,24,0.36
CO80,SO4,25,0.543
CO80,SO4,26,0.458
CO80,SO4,27,0.2823
CO80,SO4,28,0.7047
CO80,SO4,29,0.4597
CO80,SO4,30,0.5047
CO80,SO4,31,0.3227
CO80,SO4,32,0.6607
CO80,SO4,33,0.6055
CO80,SO4,34,0.483
CO80,SO4,35,0.8035
CO80,SO4,36,1.2035
CO80,SO4,37,0.4935
CO80,SO4,38,0.6943
CO80,SO4,39,0.055
CO80,SO4,41,0.229
CO80,SO4,42,0.438
CO80,SO4,43,0.073
CO80,SO4,45,0.214
CO80,SO4,46,0.564
CO80,SO4,47,0.1857
CO80,SO4,48,0.105
CO80,SO4,49,0.166
CO80,SO4,50,0.089
CO80,SO4,52,0.2887
CO80,Sodium,1,0.01
CO80,Sodium,2,0.0525
CO80,Sodium,3,0.0465
CO80,Sodium,4,0.13
CO80,Sodium,5,0.056
CO80,Sodium,6,0.02
CO80,Sodium,7,0.0765
CO80,Sodium,9,0.0205
CO80,Sodium,10,0.025
CO80,Sodium,11,0.0595
CO80,Sodium,12,0.035
CO80,Sodium,13,0.055
CO80,Sodium,14,0.092
CO80,Sodium,15,0.032
CO80,Sodium,16,0.6555
CO80,Sodium,17,0.1267
CO80,Sodium,18,0.055
CO80,Sodium,19,0.026
CO80,Sodium,20,0.031
CO80,Sodium,21,0.0283
CO80,Sodium,22,0.0253
CO80,Sodium,23,0.0113
CO80,Sodium,24,0.032
CO80,Sodium,25,0.0923
CO80,Sodium,26,0.0437
CO80,Sodium,27,0.0387
CO80,Sodium,28,0.0693
CO80,Sodium,29,0.0277
CO80,Sodium,30,0.0543
CO80,Sodium,31,0.025
CO80,Sodium,32,0.0467
CO80,Sodium,33,0.025
CO80,Sodium,34,0.0197
CO80,Sodium,35,0.041
CO80,Sodium,36,0.1015
CO80,Sodium,37,0.0235
CO80,Sodium,38,0.0843
CO80,Sodium,39,0.008
CO80,Sodium,41,0.017
CO80,Sodium,42,0.072
CO80,Sodium,43,0.008
CO80,Sodium,45,0.01
CO80,Sodium,46,0.047
CO80,Sodium,47,0.0143
CO80,Sodium,48,0.019
CO80,Sodium,49,0.027
CO80,Sodium,50,0.014
CO80,Sodium,52,0.1103
CO81,CA,1,0.1303
CO81,CA,2,0.2805
CO81,CA,3,1.1452
CO81,CA,4,0.1563
CO81,CA,5,0.1135
CO81,CA,6,0.496
CO81,CA,7,0.4482
CO81,CA,8,0.6442
CO81,CA,9,1.214
CO81,CA,10,0.363
CO81,CA,11,0.3863
CO81,CA,12,1.928
CO81,CA,13,1.0217
CO81,CA,14,0.174
CO81,CA,15,0.8447
CO81,CA,16,1.3287
CO81,CA,17,0.7166
CO81,CA,18,0.5218
CO81,CA,19,0.4095
CO81,CA,20,1.066
CO81,CA,21,0.8637
CO81,CA,22,0.3418
CO81,CA,23,0.2457
CO81,CA,24,0.914
CO81,CA,25,0.798
CO81,CA,26,0.5538
CO81,CA,27,0.7427
CO81,CA,28,2.1335
CO81,CA,29,0.5755
CO81,CA,30,0.6378
CO81,CA,31,1.9057
CO81,CA,32,0.3733
CO81,CA,33,0.6148
CO81,CA,34,0.2163
CO81,CA,35,0.7945
CO81,CA,36,3.8483
CO81,CA,37,1.3052
CO81,CA,38,0.2037
CO81,CA,39,0.537
CO81,CA,40,0.164
CO81,CA,41,1.02
CO81,CA,42,1.369
CO81,CA,43,0.2705
CO81,CA,44,0.992
CO81,CA,45,0.729
CO81,CA,46,0.39
CO81,CA,47,0.402
CO81,CA,48,0.147
CO81,CA,49,0.321
CO81,CA,50,0.3805
CO81,CA,51,1.1745
CO81,CA,52,0.8403
CO81,CL,1,0.3397
CO81,CL,2,0.1185
CO81,CL,3,0.4055
CO81,CL,4,0.4063
CO81,CL,5,0.2045
CO81,CL,6,1.567
CO81,CL,7,0.825
CO81,CL,8,0.5652
CO81,CL,9,0.797
CO81,CL,10,0.1213
CO81,CL,11,0.1217
CO81,CL,12,0.2552
CO81,CL,13,0.2
CO81,CL,14,0.078
CO81,CL,15,0.1277
CO81,CL,16,0.165
CO81,CL,17,0.0834
CO81,CL,18,0.0738
CO81,CL,19,0.0635
CO81,CL,20,0.152
CO81,CL,21,0.1857
CO81,CL,22,0.06
CO81,CL,23,0.0777
CO81,CL,24,0.152
CO81,CL,25,0.16
CO81,CL,26,0.1572
CO81,CL,27,0.2837
CO81,CL,28,0.2935
CO81,CL,29,0.1268
CO81,CL,30,0.1294
CO81,CL,31,0.6213
CO81,CL,32,0.0903
CO81,CL,33,0.1326
CO81,CL,34,0.069
CO81,CL,35,0.1135
CO81,CL,36,0.4447
CO81,CL,37,0.1745
CO81,CL,38,0.0353
CO81,CL,39,0.11
CO81,CL,40,0.037
CO81,CL,41,0.1365
CO81,CL,42,0.212
CO81,CL,43,0.065
CO81,CL,44,0.2057
CO81,CL,45,0.082
CO81,CL,46,0.1
CO81,CL,47,0.109
CO81,CL,48,0.0985
CO81,CL,49,0.1555
CO81,CL,50,0.225
CO81,CL,51,0.18
CO81,CL,52,0.1913
CO81,K,1,0.018
CO81,K,2,0.0775
CO81,K,3,0.1
CO81,K,4,0.024
CO81,K,5,0.017
CO81,K,6,0.087
CO81,K,7,0.0487
CO81,K,8,0.0892
CO81,K,9,0.173
CO81,K,10,0.0453
CO81,K,11,0.0607
CO81,K,12,0.2348
CO81,K,13,0.0783
CO81,K,14,0.016
CO81,K,15,0.084
CO81,K,16,0.118
CO81,K,17,0.0828
CO81,K,18,0.0495
CO81,K,19,0.0365
CO81,K,20,0.084
CO81,K,21,0.0963
CO81,K,22,0.0532
CO81,K,23,0.061
CO81,K,24,0.198
CO81,K,25,0.1437
CO81,K,26,0.167
CO81,K,27,0.233
CO81,K,28,0.2115
CO81,K,29,0.099
CO81,K,30,0.1212
CO81,K,31,0.4733
CO81,K,32,0.0927
CO81,K,33,0.1482
CO81,K,34,0.0863
CO81,K,35,0.1485
CO81,K,36,0.7757
CO81,K,37,0.203
CO81,K,38,0.029
CO81,K,39,0.115
CO81,K,40,0.034
CO81,K,41,0.174
CO81,K,42,0.111
CO81,K,43,0.054
CO81,K,44,0.171
CO81,K,45,0.046
CO81,K,46,0.105
CO81,K,47,0.0618
CO81,K,48,0.0685
CO81,K,49,0.0905
CO81,K,50,0.038
CO81,K,51,0.193
CO81,K,52,0.1403
CO81,MG,1,0.0143
CO81,MG,2,0.0345
CO81,MG,3,0.084
CO81,MG,4,0.0203
CO81,MG,5,0.0125
CO81,MG,6,0.055
CO81,MG,7,0.0458
CO81,MG,8,0.0652
CO81,MG,9,0.0905
CO81,MG,10,0.0303
CO81,MG,11,0.0423
CO81,MG,12,0.1875
CO81,MG,13,0.0857
CO81,MG,14,0.02
CO81,MG,15,0.075
CO81,MG,16,0.125
CO81,MG,17,0.0682
CO81,MG,18,0.0455
CO81,MG,19,0.051
CO81,MG,20,0.0918
CO81,MG,21,0.0787
CO81,MG,22,0.036
CO81,MG,23,0.0307
CO81,MG,24,0.105
CO81,MG,25,0.0883
CO81,MG,26,0.069
CO81,MG,27,0.104
CO81,MG,28,0.1815
CO81,MG,29,0.0642
CO81,MG,30,0.068
CO81,MG,31,0.2363
CO81,MG,32,0.0423
CO81,MG,33,0.0708
CO81,MG,34,0.0267
CO81,MG,35,0.0808
CO81,MG,36,0.4033
CO81,MG,37,0.1383
CO81,MG,38,0.026
CO81,MG,39,0.055
CO81,MG,40,0.018
CO81,MG,41,0.0955
CO81,MG,42,0.119
CO81,MG,43,0.028
CO81,MG,44,0.087
CO81,MG,45,0.061
CO81,MG,46,0.044
CO81,MG,47,0.038
CO81,MG,48,0.0235
CO81,MG,49,0.04
CO81,MG,50,0.024
CO81,MG,51,0.1245
CO81,MG,52,0.1037
CO81,NH4,1,0.7287
CO81,NH4,2,0.787
CO81,NH4,3,0.7935
CO81,NH4,4,0.579
CO81,NH4,5,0.6875
CO81,NH4,6,0.657
CO81,NH4,7,1.6985
CO81,NH4,8,1.3312
CO81,NH4,9,1.995
CO81,NH4,10,0.789
CO81,NH4,11,1.1047
CO81,NH4,12,1.386
CO81,NH4,13,1.2903
CO81,NH4,14,1.409
CO81,NH4,15,1.2623
CO81,NH4,16,1.3733
CO81,NH4,17,1.9038
CO81,NH4,18,1.222
CO81,NH4,19,1.3988
CO81,NH4,20,1.5138
CO81,NH4,21,1.35
CO81,NH4,22,1.0248
CO81,NH4,23,1.298
CO81,NH4,24,1.907
CO81,NH4,25,2.274
CO81,NH4,26,2.1412
CO81,NH4,27,3.5013
CO81,NH4,28,2.066
CO81,NH4,29,2.2852
CO81,NH4,30,2.2498
CO81,NH4,31,7.9317
CO81,NH4,32,1.9723
CO81,NH4,33,1.981
CO81,NH4,34,1.1747
CO81,NH4,35,1.869
CO81,NH4,36,2.5843
CO81,NH4,37,1.6615
CO81,NH4,38,0.759
CO81,NH4,39,0.8145
CO81,NH4,40,1.449
CO81,NH4,41,2.4145
CO81,NH4,42,1.207
CO81,NH4,43,0.92
CO81,NH4,44,2.648
CO81,NH4,45,0.8125
CO81,NH4,46,0.541
CO81,NH4,47,1.547
CO81,NH4,48,0.6895
CO81,NH4,49,1.349
CO81,NH4,50,1.2995
CO81,NH4,51,0.915
CO81,NH4,52,0.3317
CO81,NO3,1,1.19
CO81,NO3,2,0.938
CO81,NO3,3,1.2938
CO81,NO3,4,0.9627
CO81,NO3,5,0.531
CO81,NO3,6,1.115
CO81,NO3,7,1.992
CO81,NO3,8,1.532
CO81,NO3,9,3.8355
CO81,NO3,10,0.8027
CO81,NO3,11,0.9187
CO81,NO3,12,2.221
CO81,NO3,13,1.0407
CO81,NO3,14,1.126
CO81,NO3,15,1.4937
CO81,NO3,16,1.6353
CO81,NO3,17,1.3288
CO81,NO3,18,1.2218
CO81,NO3,19,1.3615
CO81,NO3,20,1.6128
CO81,NO3,21,1.777
CO81,NO3,22,0.8982
CO81,NO3,23,1.0843
CO81,NO3,24,1.983
CO81,NO3,25,1.967
CO81,NO3,26,2.175
CO81,NO3,27,2.1237
CO81,NO3,28,3.3835
CO81,NO3,29,2.0312
CO81,NO3,30,2.5656
CO81,NO3,31,14.4967
CO81,NO3,32,1.6537
CO81,NO3,33,2.186
CO81,NO3,34,0.9597
CO81,NO3,35,1.956
CO81,NO3,36,4.6243
CO81,NO3,37,1.7955
CO81,NO3,38,0.6343
CO81,NO3,39,0.705
CO81,NO3,40,0.844
CO81,NO3,41,1.517
CO81,NO3,42,2.922
CO81,NO3,43,0.9805
CO81,NO3,44,2.4297
CO81,NO3,45,1.084
CO81,NO3,46,1.136
CO81,NO3,47,1.428
CO81,NO3,48,0.8915
CO81,NO3,49,1.7295
CO81,NO3,50,2.552
CO81,NO3,51,0.5815
CO81,NO3,52,0.6347
CO81,SO4,1,0.402
CO81,SO4,2,0.7785
CO81,SO4,3,0.5345
CO81,SO4,4,0.207
CO81,SO4,5,0.223
CO81,SO4,6,0.559
CO81,SO4,7,0.5058
CO81,SO4,8,0.5688
CO81,SO4,9,1.426
CO81,SO4,10,0.4403
CO81,SO4,11,0.397
CO81,SO4,12,1.1228
CO81,SO4,13,0.634
CO81,SO4,14,0.398
CO81,SO4,15,0.765
CO81,SO4,16,0.876
CO81,SO4,17,0.6882
CO81,SO4,18,0.505
CO81,SO4,19,0.5265
CO81,SO4,20,0.758
CO81,SO4,21,0.7733
CO81,SO4,22,0.3945
CO81,SO4,23,0.3833
CO81,SO4,24,0.7225
CO81,SO4,25,0.7447
CO81,SO4,26,0.6425
CO81,SO4,27,0.818
CO81,SO4,28,1.124
CO81,SO4,29,0.6662
CO81,SO4,30,0.7082
CO81,SO4,31,3.7533
CO81,SO4,32,0.6747
CO81,SO4,33,0.6972
CO81,SO4,34,0.4317
CO81,SO4,35,0.6718
CO81,SO4,36,2.6583
CO81,SO4,37,0.6845
CO81,SO4,38,0.251
CO81,SO4,39,0.644
CO81,SO4,40,0.218
CO81,SO4,41,0.5995
CO81,SO4,42,1.129
CO81,SO4,43,0.2695
CO81,SO4,44,0.7333
CO81,SO4,45,0.423
CO81,SO4,46,0.295
CO81,SO4,47,0.5955
CO81,SO4,48,0.2535
CO81,SO4,49,0.4625
CO81,SO4,50,0.694
CO81,SO4,51,0.515
CO81,SO4,52,0.1983
CO81,Sodium,1,0.2183
CO81,Sodium,2,0.089
CO81,Sodium,3,0.2715
CO81,Sodium,4,0.238
CO81,Sodium,5,0.142
CO81,Sodium,6,0.909
CO81,Sodium,7,0.5387
CO81,Sodium,8,0.3783
CO81,Sodium,9,0.5075
CO81,Sodium,10,0.1007
CO81,Sodium,11,0.0777
CO81,Sodium,12,0.215
CO81,Sodium,13,0.199
CO81,Sodium,14,0.071
CO81,Sodium,15,0.0977
CO81,Sodium,16,0.1327
CO81,Sodium,17,0.0936
CO81,Sodium,18,0.0638
CO81,Sodium,19,0.0335
CO81,Sodium,20,0.1168
CO81,Sodium,21,0.105
CO81,Sodium,22,0.0392
CO81,Sodium,23,0.0407
CO81,Sodium,24,0.0835
CO81,Sodium,25,0.088
CO81,Sodium,26,0.0807
CO81,Sodium,27,0.1377
CO81,Sodium,28,0.131
CO81,Sodium,29,0.0602
CO81,Sodium,30,0.0648
CO81,Sodium,31,0.2093
CO81,Sodium,32,0.0317
CO81,Sodium,33,0.0686
CO81,Sodium,34,0.042
CO81,Sodium,35,0.056
CO81,Sodium,36,0.347
CO81,Sodium,37,0.104
CO81,Sodium,38,0.0177
CO81,Sodium,39,0.073
CO81,Sodium,40,0.02
CO81,Sodium,41,0.075
CO81,Sodium,42,0.091
CO81,Sodium,43,0.042
CO81,Sodium,44,0.1717
CO81,Sodium,45,0.06
CO81,Sodium,46,0.058
CO81,Sodium,47,0.0822
CO81,Sodium,48,0.056
CO81,Sodium,49,0.1025
CO81,Sodium,50,0.1425
CO81,Sodium,51,0.2205
CO81,Sodium,52,0.125
CO82,CA,1,0.067
CO82,CA,2,0.16
CO82,CA,3,0.113
CO82,CA,4,0.1723
CO82,CA,5,0.197
CO82,CA,7,0.2395
CO82,CA,9,0.5143
CO82,CA,10,0.5707
CO82,CA,11,0.3603
CO82,CA,12,0.764
CO82,CA,13,0.5235
CO82,CA,14,0.26
CO82,CA,15,0.5167
CO82,CA,16,0.6435
CO82,CA,17,0.7086
CO82,CA,18,0.392
CO82,CA,19,0.5775
CO82,CA,20,0.5337
CO82,CA,21,0.2155
CO82,CA,22,0.3052
CO82,CA,23,0.868
CO82,CA,24,0.2
CO82,CA,25,0.605
CO82,CA,26,0.4665
CO82,CA,28,0.897
CO82,CA,29,0.419
CO82,CA,30,0.3437
CO82,CA,31,0.2255
CO82,CA,32,0.238
CO82,CA,33,0.476
CO82,CA,34,0.597
CO82,CA,35,0.065
CO82,CA,36,1.168
CO82,CA,37,0.4365
CO82,CA,38,0.1417
CO82,CA,39,0.454
CO82,CA,40,0.452
CO82,CA,41,0.47
CO82,CA,42,0.6735
CO82,CA,43,0.436
CO82,CA,44,0.361
CO82,CA,45,0.048
CO82,CA,46,0.171
CO82,CA,47,0.2697
CO82,CA,48,0.1965
CO82,CA,49,0.101
CO82,CA,50,0.297
CO82,CA,51,0.667
CO82,CA,52,0.1055
CO82,CL,1,0.053
CO82,CL,2,0.037
CO82,CL,3,0.059
CO82,CL,4,0.209
CO82,CL,5,0.0583
CO82,CL,7,0.063
CO82,CL,9,0.3067
CO82,CL,10,0.0827
CO82,CL,11,0.0487
CO82,CL,12,0.1107
CO82,CL,13,0.124
CO82,CL,14,0.06
CO82,CL,15,0.0703
CO82,CL,16,0.1085
CO82,CL,17,0.072
CO82,CL,18,0.069
CO82,CL,19,0.039
CO82,CL,20,0.1122
CO82,CL,21,0.0745
CO82,CL,22,0.0822
CO82,CL,23,0.2333
CO82,CL,24,0.06
CO82,CL,25,0.1543
CO82,CL,26,0.171
CO82,CL,28,0.2845
CO82,CL,29,0.1377
CO82,CL,30,0.1113
CO82,CL,31,0.0655
CO82,CL,32,0.0653
CO82,CL,33,0.123
CO82,CL,34,0.138
CO82,CL,35,0.037
CO82,CL,36,0.096
CO82,CL,37,0.1215
CO82,CL,38,0.0383
CO82,CL,39,0.143
CO82,CL,40,0.145
CO82,CL,41,0.126
CO82,CL,42,0.0685
CO82,CL,43,0.0907
CO82,CL,44,0.052
CO82,CL,45,0.02
CO82,CL,46,0.05
CO82,CL,47,0.0433
CO82,CL,48,0.1875
CO82,CL,49,0.082
CO82,CL,50,0.104
CO82,CL,51,0.078
CO82,CL,52,0.033
CO82,K,1,0.033
CO82,K,2,0.064
CO82,K,3,0.0217
CO82,K,4,0.0427
CO82,K,5,0.0387
CO82,K,7,0.0235
CO82,K,9,0.0933
CO82,K,10,0.0977
CO82,K,11,0.051
CO82,K,12,0.1083
CO82,K,13,0.0575
CO82,K,14,0.016
CO82,K,15,0.0627
CO82,K,16,0.0605
CO82,K,17,0.078
CO82,K,18,0.041
CO82,K,19,0.032
CO82,K,20,0.06
CO82,K,21,0.054
CO82,K,22,0.05
CO82,K,23,0.1667
CO82,K,24,0.078
CO82,K,25,0.1407
CO82,K,26,0.1955
CO82,K,28,0.2835
CO82,K,29,0.2613
CO82,K,30,0.1573
CO82,K,31,0.102
CO82,K,32,0.065
CO82,K,33,0.1877
CO82,K,34,0.2308
CO82,K,35,0.078
CO82,K,36,0.235
CO82,K,37,0.399
CO82,K,38,0.0247
CO82,K,39,0.213
CO82,K,40,0.055
CO82,K,41,0.132
CO82,K,42,0.1145
CO82,K,43,0.1447
CO82,K,44,0.148
CO82,K,45,0.006
CO82,K,46,0.104
CO82,K,47,0.0583
CO82,K,48,0.177
CO82,K,49,0.056
CO82,K,50,0.14
CO82,K,51,0.269
CO82,K,52,0.03
CO82,MG,1,0.01
CO82,MG,2,0.022
CO82,MG,3,0.0123
CO82,MG,4,0.0217
CO82,MG,5,0.019
CO82,MG,7,0.022
CO82,MG,9,0.046
CO82,MG,10,0.045
CO82,MG,11,0.0487
CO82,MG,12,0.0733
CO82,MG,13,0.0475
CO82,MG,14,0.029
CO82,MG,15,0.0473
CO82,MG,16,0.0605
CO82,MG,17,0.0574
CO82,MG,18,0.034
CO82,MG,19,0.057
CO82,MG,20,0.0495
CO82,MG,21,0.025
CO82,MG,22,0.033
CO82,MG,23,0.1137
CO82,MG,24,0.024
CO82,MG,25,0.0727
CO82,MG,26,0.0555
CO82,MG,28,0.107
CO82,MG,29,0.0553
CO82,MG,30,0.0447
CO82,MG,31,0.029
CO82,MG,32,0.0273
CO82,MG,33,0.059
CO82,MG,34,0.059
CO82,MG,35,0.013
CO82,MG,36,0.166
CO82,MG,37,0.0718
CO82,MG,38,0.0163
CO82,MG,39,0.0575
CO82,MG,40,0.052
CO82,MG,41,0.047
CO82,MG,42,0.068
CO82,MG,43,0.0377
CO82,MG,44,0.041
CO82,MG,45,0.005
CO82,MG,46,0.026
CO82,MG,47,0.025
CO82,MG,48,0.026
CO82,MG,49,0.02
CO82,MG,50,0.022
CO82,MG,51,0.08
CO82,MG,52,0.01
CO82,NH4,1,0.2555
CO82,NH4,2,0.474
CO82,NH4,3,0.399
CO82,NH4,4,0.879
CO82,NH4,5,0.6123
CO82,NH4,7,0.4545
CO82,NH4,9,1.9053
CO82,NH4,10,0.7997
CO82,NH4,11,0.908
CO82,NH4,12,0.9067
CO82,NH4,13,1.043
CO82,NH4,14,0.758
CO82,NH4,15,0.8133
CO82,NH4,16,1.1285
CO82,NH4,17,1.1614
CO82,NH4,18,1.223
CO82,NH4,19,1.031
CO82,NH4,20,1.303
CO82,NH4,21,0.826
CO82,NH4,22,1.169
CO82,NH4,23,1.9907
CO82,NH4,24,0.985
CO82,NH4,25,2.4117
CO82,NH4,26,1.48
CO82,NH4,28,3.3855
CO82,NH4,29,1.5867
CO82,NH4,30,1.7883
CO82,NH4,31,1.668
CO82,NH4,32,1.431
CO82,NH4,33,1.5137
CO82,NH4,34,1.585
CO82,NH4,35,0.68
CO82,NH4,36,2.198
CO82,NH4,37,1.0432
CO82,NH4,38,0.7407
CO82,NH4,39,0.744
CO82,NH4,40,1.471
CO82,NH4,41,1.035
CO82,NH4,42,0.8675
CO82,NH4,43,0.683
CO82,NH4,44,0.367
CO82,NH4,45,0.126
CO82,NH4,46,0.787
CO82,NH4,47,0.576
CO82,NH4,48,1.112
CO82,NH4,49,0.463
CO82,NH4,50,0.27
CO82,NH4,51,0.406
CO82,NH4,52,0.3135
CO82,NO3,1,0.648
CO82,NO3,2,0.6055
CO82,NO3,3,0.8293
CO82,NO3,4,1.614
CO82,NO3,5,0.6303
CO82,NO3,7,0.9435
CO82,NO3,9,2.119
CO82,NO3,10,1.13
CO82,NO3,11,0.8013
CO82,NO3,12,1.3837
CO82,NO3,13,1.2455
CO82,NO3,14,0.502
CO82,NO3,15,0.9023
CO82,NO3,16,1.2945
CO82,NO3,17,1.1492
CO82,NO3,18,1.283
CO82,NO3,19,1.2435
CO82,NO3,20,1.5055
CO82,NO3,21,0.9505
CO82,NO3,22,1.195
CO82,NO3,23,2.3577
CO82,NO3,24,0.949
CO82,NO3,25,1.9787
CO82,NO3,26,1.5175
CO82,NO3,28,4.3055
CO82,NO3,29,1.4373
CO82,NO3,30,1.9873
CO82,NO3,31,1.7085
CO82,NO3,32,1.49
CO82,NO3,33,1.5993
CO82,NO3,34,1.9578
CO82,NO3,35,0.701
CO82,NO3,36,2.725
CO82,NO3,37,1.4222
CO82,NO3,38,0.8527
CO82,NO3,39,0.6205
CO82,NO3,40,2.501
CO82,NO3,41,1.1
CO82,NO3,42,0.8665
CO82,NO3,43,1.03
CO82,NO3,44,0.846
CO82,NO3,45,0.361
CO82,NO3,46,1.259
CO82,NO3,47,0.7377
CO82,NO3,48,1.767
CO82,NO3,49,1.143
CO82,NO3,50,0.596
CO82,NO3,51,0.529
CO82,NO3,52,0.5335
CO82,SO4,1,0.115
CO82,SO4,2,0.315
CO82,SO4,3,0.1653
CO82,SO4,4,0.4587
CO82,SO4,5,0.5053
CO82,SO4,7,0.194
CO82,SO4,9,0.6777
CO82,SO4,10,0.3627
CO82,SO4,11,0.276
CO82,SO4,12,0.4927
CO82,SO4,13,0.459
CO82,SO4,14,0.295
CO82,SO4,15,0.533
CO82,SO4,16,0.618
CO82,SO4,17,0.5564
CO82,SO4,18,0.65
CO82,SO4,19,0.4815
CO82,SO4,20,0.7155
CO82,SO4,21,0.403
CO82,SO4,22,0.4485
CO82,SO4,23,0.9497
CO82,SO4,24,0.379
CO82,SO4,25,0.8697
CO82,SO4,26,0.6145
CO82,SO4,28,1.2785
CO82,SO4,29,0.5003
CO82,SO4,30,0.65
CO82,SO4,31,0.5145
CO82,SO4,32,0.4433
CO82,SO4,33,0.5243
CO82,SO4,34,0.6132
CO82,SO4,35,0.207
CO82,SO4,36,1.253
CO82,SO4,37,0.5222
CO82,SO4,38,0.307
CO82,SO4,39,0.4655
CO82,SO4,40,0.58
CO82,SO4,41,0.521
CO82,SO4,42,0.4335
CO82,SO4,43,0.263
CO82,SO4,44,0.157
CO82,SO4,45,0.075
CO82,SO4,46,0.225
CO82,SO4,47,0.2143
CO82,SO4,48,0.3425
CO82,SO4,49,0.117
CO82,SO4,50,0.163
CO82,SO4,51,0.394
CO82,SO4,52,0.092
CO82,Sodium,1,0.04
CO82,Sodium,2,0.021
CO82,Sodium,3,0.0483
CO82,Sodium,4,0.1237
CO82,Sodium,5,0.0433
CO82,Sodium,7,0.0485
CO82,Sodium,9,0.177
CO82,Sodium,10,0.056
CO82,Sodium,11,0.0343
CO82,Sodium,12,0.074
CO82,Sodium,13,0.13
CO82,Sodium,14,0.043
CO82,Sodium,15,0.0537
CO82,Sodium,16,0.078
CO82,Sodium,17,0.0608
CO82,Sodium,18,0.028
CO82,Sodium,19,0.0155
CO82,Sodium,20,0.0758
CO82,Sodium,21,0.0335
CO82,Sodium,22,0.0427
CO82,Sodium,23,0.1427
CO82,Sodium,24,0.032
CO82,Sodium,25,0.0773
CO82,Sodium,26,0.077
CO82,Sodium,28,0.1555
CO82,Sodium,29,0.0403
CO82,Sodium,30,0.0383
CO82,Sodium,31,0.02
CO82,Sodium,32,0.022
CO82,Sodium,33,0.062
CO82,Sodium,34,0.0595
CO82,Sodium,35,0.008
CO82,Sodium,36,0.09
CO82,Sodium,37,0.087
CO82,Sodium,38,0.0167
CO82,Sodium,39,0.0625
CO82,Sodium,40,0.067
CO82,Sodium,41,0.064
CO82,Sodium,42,0.0605
CO82,Sodium,43,0.0493
CO82,Sodium,44,0.025
CO82,Sodium,45,0.008
CO82,Sodium,46,0.025
CO82,Sodium,47,0.0257
CO82,Sodium,48,0.0805
CO82,Sodium,49,0.041
CO82,Sodium,50,0.062
CO82,Sodium,51,0.068
CO82,Sodium,52,0.0135
CO83,CA,10,0.081
CO83,CA,11,1.004
CO83,CA,14,1.486
CO83,CA,15,0.769
CO83,CA,27,2.202
CO83,CA,29,3.225
CO83,CA,31,0.868
CO83,CA,35,1.557
CO83,CA,37,0.216
CO83,CA,43,5.012
CO83,CA,45,0.71
CO83,CA,47,0.183
CO83,CA,50,0.237
CO83,CA,52,0.105
CO83,CL,10,0.038
CO83,CL,11,0.267
CO83,CL,14,0.858
CO83,CL,15,0.291
CO83,CL,27,0.889
CO83,CL,29,0.776
CO83,CL,31,0.278
CO83,CL,35,0.457
CO83,CL,37,0.053
CO83,CL,43,0.164
CO83,CL,45,0.625
CO83,CL,47,0.054
CO83,CL,50,0.393
CO83,CL,52,0.098
CO83,K,10,0.016
CO83,K,11,0.092
CO83,K,14,0.177
CO83,K,15,0.076
CO83,K,27,0.29
CO83,K,29,0.356
CO83,K,31,0.123
CO83,K,35,0.25
CO83,K,37,0.027
CO83,K,43,0.848
CO83,K,45,0.061
CO83,K,47,0.019
CO83,K,50,0.027
CO83,K,52,0.015
CO83,MG,10,0.008
CO83,MG,11,0.08
CO83,MG,14,0.138
CO83,MG,15,0.068
CO83,MG,27,0.295
CO83,MG,29,0.329
CO83,MG,31,0.08
CO83,MG,35,0.151
CO83,MG,37,0.025
CO83,MG,43,0.4
CO83,MG,45,0.059
CO83,MG,47,0.016
CO83,MG,50,0.024
CO83,MG,52,0.012
CO83,NH4,10,0.93
CO83,NH4,11,3.825
CO83,NH4,14,0.82
CO83,NH4,15,0.478
CO83,NH4,27,4.047
CO83,NH4,29,4.776
CO83,NH4,31,1.425
CO83,NH4,35,1.34
CO83,NH4,37,0.854
CO83,NH4,43,0.458
CO83,NH4,45,0.433
CO83,NH4,47,0.729
CO83,NH4,50,0.693
CO83,NH4,52,0.623
CO83,NO3,10,0.426
CO83,NO3,11,2.908
CO83,NO3,14,2.183
CO83,NO3,15,0.75
